company_id,year,opm,net_profit_margin,roe,debt_to_equity,operating_cashflow_ratio
BAJAJ-AUTO,Mar 2024,19.534209939826162,17.178515712057056,26.61418410330778,0.06601754022512257,0.1461555605081346
AXISBANK,Mar 2013,30.58161350844278,19.05234889452967,15.6191567645817,8.93461608058387,0.0946547474524519
AXISBANK,Mar 2014,31.474168597630626,20.293071374955126,16.194395249505156,8.680070840712574,0.47204725694331123
AXISBANK,Mar 2015,31.36221426759492,20.739028721215366,16.369663396293575,9.046652873256358,-0.42735139096366864
AXISBANK,Mar 2016,32.611983995315704,20.064409095344978,15.355029033402415,8.815511865419444,-0.8415877817897921
AXISBANK,Mar 2024,34.69264599658038,22.73130411725443,15.832712405189048,8.249122739980766,-0.05079135769733654
BAJAJFINSV,Mar 2013,48.80198634388579,27.48603351955307,28.377339143809277,1.6650858754165598,-0.8593420235878336
BAJAJFINSV,Mar 2014,74.5641706790636,36.37722065415906,23.528780068728523,2.0948238831615122,-1.6282583430184294
BAJAJFINSV,Mar 2015,48.619320688134096,21.25275694750772,21.724231220128054,2.372801875732708,-0.9467137185707984
BAJAJFINSV,Mar 2016,32.82033799249987,13.514829786197827,20.405912199426428,2.651812633281859,-0.4770369648857936
BAJAJFINSV,Mar 2017,35.553107275472314,14.077610478638755,21.360906445421335,2.989412420283574,-0.4456685844860652
BAJAJFINSV,Mar 2018,32.82819061530034,12.707686689793682,20.387638529512277,3.2072938534394377,-0.5958249650051731
BAJAJFINSV,Mar 2019,35.29397957986152,12.61354301138364,22.636899747262003,4.201937657961246,-0.6355122638188007
BAJAJFINSV,Mar 2020,33.59275818292212,11.028315946348734,19.148936170212767,4.0640214682767875,-0.4299644900737797
BAJAJFINSV,Mar 2021,32.415170319514125,12.158370742012146,20.56098241696902,3.585291655037678,0.07504290995510958
BAJAJFINSV,Mar 2022,31.364207818027655,12.153904628248984,20.657440306109773,4.004745695331329,-0.492208285822881
BAJAJFINSV,Mar 2023,36.39243590993274,14.877181011794521,26.310685887904846,4.573986683043507,-0.48104103713812263
BAJAJFINSV,Mar 2024,37.04045949520755,14.128209309488865,25.850351412279537,4.789368120938867,-0.6221485387110217
BAJAJHLDNG,Mar 2013,95.54896142433235,550.7418397626113,17.941034316094733,0.0,1.403560830860534
BAJAJHLDNG,Mar 2014,94.56264775413712,469.97635933806146,16.56804733727811,0.0,2.061465721040189
BAJAJHLDNG,Mar 2015,92.36641221374046,387.2137404580153,15.149705069812589,0.0,1.5190839694656488
BAJFINANCE,Mar 2015,32.49258160237389,16.654302670623146,18.708333333333332,5.553125,-1.3100890207715135
BAJFINANCE,Mar 2016,32.25099328675161,17.522948349088914,17.220950585700823,4.985189174633096,-1.3522400328812165
BAJFINANCE,Mar 2017,32.59779338014042,18.415245737211634,19.125,5.130208333333333,-1.0470411233701102
BAJFINANCE,Mar 2018,32.28463831790366,19.58261415345991,15.749621403331652,4.1997097425542655,-1.613525812019457
BAJFINANCE,Mar 2019,29.501812084167252,21.609779845296696,20.2822764888054,5.1575366807127985,-1.5720235841402066
BAJFINANCE,Mar 2020,34.72738302874043,19.959050580116784,16.283098243009157,4.015280871071517,-0.92560855387882
BAJFINANCE,Mar 2022,37.546221674409786,22.211687367655887,16.07759705350811,3.779928167821929,-1.1722132675958408
BAJFINANCE,Mar 2023,30.65127623095313,27.7897177078554,21.16530567203708,3.985323328183624,-1.0169278694066795
BAJFINANCE,Mar 2024,29.285818234737686,26.287928399912687,18.841921351830603,3.824788776468134,-1.323582914938514
BANKBARODA,Mar 2024,37.4889127294537,15.93948250956673,15.761863790899902,12.143718727289434,-0.05299926507235236
BHARTIARTL,Mar 2023,51.22282511049624,8.830356822020196,15.84131609143535,2.914018281912768,0.4694742894103274
BEL,Mar 2013,10.664753706360592,14.522556990275785,15183.333333333334,4.0,-0.24533715925394547
BEL,Mar 2014,14.191469776004908,14.605707272169377,13600.0,3.0,-0.08729671678428966
